dist,double,exacta,exacta_dividends,exacta_results,first_4,first_4_dividends,first_4_results,place,quaddle,qulnella,qulnella_dividends,qulnella_results,race_name,rank_1_P,rank_1_W,rank_1_name,rank_1_num,rank_1_rider,rank_2_P,rank_2_W,rank_2_name,rank_2_num,rank_2_rider,rank_3_P,rank_3_W,rank_3_name,rank_3_num,rank_3_rider,sno,start,trifecta,trifecta_dividends,trifecta_results,win
5,12:32,1110,LEXUS CLASS 3 PLATE CL3-SW,14,NIEDORP,BAYLEE NOTHDURFT (A),1.30,1.04,12,GARIBALDI,ANTHONY ALLEN,-,1.80,6,TREVELLO,JUSTIN HUXTABLE (A2.0),-,2.00,2,PERFECT AIM,ADIN THOMPSON (A2.0),-,-,29.2K,16K,15K,"5,276",37K,29K,"1,471",73K,12-14,2.90,14-12,3.50,14-12-6,9.90,14-12-6-2,75.90
6,13:12,1110,ROKU GIN QTIS THREE-YEARS-OLD HANDICAP 3Y HCP,5,BOLD STYLE,MARK DU PLESSIS,7.00,2.70,7,THE MOVE,BAYLEE NOTHDURFT (A),-,1.60,4,GO DEEP,BRAD STEWART,-,-,8,EMMA'S JET,JAMES ORMAN,-,-,30.8K,12.9K,17K,"5,998",22.3K,24.3K,"1,862",-,5-7,7.40,5-7,19.00,5-7-4,139.70,5-7-4-8,899.30
7,13:52,1200,XXXX DRY BENCHMARK 85 HANDICAP BM85 HCP,10,RACECOURSE ROAD,JAMES ORMAN,3.40,1.80,11,STARVIRGO,MARK DU PLESSIS,-,1.50,12,STELLAR POWER,LUKE TARRANT,-,3.30,3,ENTERPRISE PRINCE,BRAD STEWART,-,-,39.1K,14.9K,15.7K,"4,909",24.3K,17.7K,"3,854",-,10-11,8.50,10-11,15.40,10-11-12,95.90,10-11-12-3,361.50
8,14:32,1350,RACECOURSE VILLAGE BENCHMARK 72 HANDICAP BM72 HCP,10,SCATHING,JUSTIN HUXTABLE (A2.0),2.20,1.20,3,LIGHT UP THE ROOM,ALANNAH FANCOURT,-,2.40,11,ERRINGHI SPRING,SEAN CORMACK,-,2.50,8,AMICITIA,ANTHONY ALLEN,-,-,48.2K,22.2K,18.7K,"5,888",36.1K,24.2K,-,-,3-10,12.60,10-3,15.60,10-3-11,113.90,10-3-11-8,560.30
0,16:22,1800,TAB PACE (SKY 2) NR 60 TO 73 PACE SKY 2,4,REGAL SCRIBE,MARK BILLINGER,7.40,2.40,5,DONT TELL WILLIAM,LISA RYAN,-,2.00,8,LABELLA ROCK,WAYNE HILL,-,1.40,9,DONT TELL ALICE,DAVID SMITH,-,-,"3,874","1,281","1,061",384,"2,192","1,146",58,947,4-5,23.60,4-5,40.80,4-5-8,144.40,4-5-8-9,206.00
1,16:50,1800,ARCLIGHT PHOTOGRAPHY PACE  (SKY 2) NO NR PACE  SKY 2,1,WHATABRO,DARREN BILLINGER,3.20,1.50,8,TUNZA TENACITY,NICK BROWN,-,5.90,4,FAIRIESDELIGHT,DAVID SMITH,-,2.00,7,JAGGED SHADOW,SAMANTHA PASCOE,-,-,"5,656","2,598","1,164",759,"3,377","1,780",67,-,1-8,66.30,1-8,64.80,1-8-4,303.30,"1-8-4-7
                                            Partial C/O","2758.30
                                            (668.59)"
2,17:25,1800,HYGAIN FIBRE PROTECT PACE (SKY 1) NR 54 TO 59 PACE SKY 1,1,AH LA VITESSE (NZ),DAVID SMITH,30.40,3.30,6,MAHARAJAH (NZ),WAYNE HILL,-,2.50,3,WAITPINGA LAD,RYAN HRYHOREC,-,1.70,5,JUST CAPPY,LEAH HARVEY,-,-,"2,842","1,501",567,415,"1,552","5,441",78,-,1-6,81.20,1-6,156.90,1-6-3,797.90,1-6-3-5,2612.40
3,17:55,1800,NEWSPOT MOTOR GROUP PACE (SKY 1) NR UP TO 53 PACE SKY 1,7,CAULONIA ARTY,DANIELLE HILL,4.50,1.30,4,ILLUSIONATION,DARREN BILLINGER,-,1.40,1,BLACK ART (NZ),JAKE WEBSTER,-,2.30,5,HOCKYGREG,TIANA MCMAHON,-,-,"8,928","3,759","2,289","1,546","6,020","3,953",110,-,4-7,6.80,7-4,18.20,7-4-1,78.10,7-4-1-5,354.00
4,18:25,2645,2020 ALDEBARAN PARK GRAMEL TROTTERS CUP  (SKY 1) NR 58 OR BETTER SS SKY 1,8,ITS ELVIS (NZ),GAITA PULLICINO,4.00,1.60,5,COOLBREEZE,COREY JOHNSON,-,2.30,6,CHAMPAGNE PRINCE (NZ),MARK BILLINGER,-,1.50,1,ALDEBARAN BROOZER (NZ),RYAN HRYHOREC,-,-,"4,459","1,988","1,012",741,"2,771","1,995",107,"4,202",5-8,15.60,8-5,29.30,8-5-6,108.20,8-5-6-1,656.10
5,18:55,1800,2020 ALABAR GOLDEN NURSERY (HEAT 1) (SKY 1) NO NR SKY 1,5,ARTILLERY,MARK BILLINGER,5.60,2.00,6,SANUR BEACH,JAYSON FINNIS,-,1.50,3,BETTAMINETHANYOURS,DANIELLE HILL,-,-,7,BETTER STEAM AHEAD,MICHAEL A SMITH,-,-,"5,548","2,231","1,721",927,"4,354","3,927",117,-,5-6,3.90,5-6,9.60,5-6-3,26.60,5-6-3-7,77.00
6,19:25,1800,2020 ALABAR GOLDEN NURSERY (HEAT 2)  (SKY 1) NO NR SKY 1,1,DANCING FINN,RYAN HRYHOREC,1.20,1.04,3,LADY ALEXIA,SAMANTHA PASCOE,-,37.40,7,THISWAYTOTHEBEACH,MICHAEL NORMAN,-,-,4,THE SNEAKY FOX,MARK BILLINGER,-,-,"4,272","2,682","1,207","1,388","5,120","4,301",166,-,1-3,42.60,1-3,38.20,1-3-7,230.80,1-3-7-4,1185.60
7,19:56,1800,2020 ALABAR GOLDEN NURSERY (HEAT 3)  (SKY 1) NO NR SKY 1,6,BLACKTOP ROCK,RYAN HRYHOREC,2.20,1.10,2,MAJOR REASON,DON GIRARDI,-,6.20,7,SPRINGFIELD AFFAIR,DANIELLE HILL,-,-,4,NORTHERN TERROR,DALE AFFORD,-,-,"7,107","2,248","1,294","1,017","5,320","4,446",-,-,2-6,31.60,6-2,46.00,6-2-7,223.10,6-2-7-4,405.50
0,15:34,305,LADBROKES BOOST MAIDEN MDN,3,BOWIE BONUS,E. HARRIS,2.50,1.30,8,PRETTY PAWS,J. CORRIGAN,-,1.04,5,SMUGGLER'S RUN,L. MORGAN,-,-,1,MATESHIP,S. KEEP,-,-,"3,022",831,498,243,"1,307",997,19,116,3-8,1.50,3-8,3.60,3-8-5,10.40,3-8-5-1,21.80
1,15:57,407,LADBROKES BACK YOURSELF MAIDEN MDN,5,ARTY BARTY,C. MCPHEE,3.90,1.40,2,KALANG BEACH,T. RICE,-,1.04,6,LITTLE RED ROSIE,S. KEEP,-,-,4,EMERLEY BURNOUT,L. NORTH,-,-,"6,277","2,022","1,295",610,"3,780","3,369",38,-,2-5,2.40,5-2,6.70,5-2-6,31.20,5-2-6-4,105.40
2,16:12,305,LADBROKES LIVE STREAMING MASTERS M3,9,YOU TELAM JOY (7),A. BUNNEY,8.30,3.30,1,MAGIC RAE ROSE,D. LOWE,-,2.80,4,ODI SANNETTE,T. RICE,-,-,6,KULU EAGLE,J. CLARSON,-,-,"9,418","2,224","1,957",752,"4,975","3,346",81,-,1-9,14.70,9-1,47.80,9-1-4,128.50,9-1-4-6,1108.20
3,16:37,480,VILLAGE GREEN HOTEL 0-1 WIN STAKES MX,2,MANDOZA RIPPLE,T. RICE,4.50,2.90,7,OVERGRIP,A. MONAGHAN,-,1.40,6,DELROY BOY,W. FOSTER,-,-,1,NASTASSJA,G. STREATFIELD,-,-,"5,754","2,302",816,430,"2,174","1,473",56,-,2-7,7.60,2-7,10.20,2-7-6,37.40,2-7-6-1,138.40
4,16:57,480,BIG RIVER PIZZA 0-1 WIN STAKES MX,6,RINADEENA,A. MONAGHAN,3.00,1.50,1,HAZEL BONUS,E. HARRIS,-,1.40,7,THAT FELLA,L. GREEN,-,-,4,HAVANA BROWN,T. HICKSON,-,-,"3,470","1,561",683,308,"1,191","1,174",5,367,1-6,3.30,6-1,9.20,6-1-7,19.10,6-1-7-4,64.30
5,17:19,305,GDSC STAKES MX 4/5,1,KINGSBRAE JESS,C. MCPHEE,3.20,1.20,5,NAY GLEE,R. GARDOLL,-,1.10,2,PARIS GAMBLER,P. LAVIS,-,1.70,7,PANTHER PAUL,C. FIELD,-,-,"2,962","1,449",871,260,"1,992",921,71,-,1-5,3.80,1-5,8.20,1-5-2,38.90,1-5-2-7,369.00
6,17:46,305,CLARENCE VALLEY SHEDS STAKES GR5,3,PASS THE SAUCE,A. MONAGHAN,2.80,1.40,7,SCRAPED BY,J. KING,-,1.40,4,ZOMBIE QUEEN,W. KEMPSHALL,-,4.10,5,GRIS GAMBLER,P. LAVIS,-,-,"5,010","2,594",821,246,"1,497","1,003",98,-,3-7,12.50,3-7,29.00,3-7-4,391.60,"3-7-4-5
                                            Partial C/O","1555.40
                                            (291.35)"
7,18:09,305,SEDGERS REEF HOTEL STAKES FFA,7,OLD DOMINION,G. ROBERTSON,26.00,16.00,2,FLOKI JAPPA,S. KEMPSHALL,-,2.00,1,KINGSBRAE TREVOR,A. MONAGHAN,-,1.30,3,COPPERHEAD ROGUE,S. KEEP,-,-,"3,499","1,828",705,307,"2,288","3,831",115,-,2-7,270.80,"7-2
                                            Partial C/O","491.90
                                            (29.29)",7-2-1,2215.00,7-2-1-3,3459.90
8,18:32,407,LADBROKES INFO HUB PATHWAYS GR5,1,ARGENT GAMBLER,P. LAVIS,3.80,1.40,3,MY MAC BOY,C. MCPHEE,-,2.80,7,PREMIER GAMBLER,P. LAVIS,-,1.10,2,LUCA BAZOOKA,T. RICE,-,-,"6,396","1,748",805,570,"2,580","1,326",301,-,1-3,12.90,1-3,31.30,1-3-7,87.90,1-3-7-2,402.10
9,18:49,480,LADBROKES STAKES MX 4/5,3,HARI BRANN,A. MONAGHAN,2.40,1.04,8,I'M ZARR ROCK,R. GARDOLL,-,1.04,1,TWICE AS WISE,R. GARDOLL,-,2.10,5,KOORINGA THELLY,C. MCPHEE,-,-,"3,562","1,303",769,242,"1,988","1,373",-,-,3-8,2.20,3-8,5.00,3-8-1,24.50,3-8-1-5,40.40
0,17:00,431,TAB MDN,2,INCLINED,P. SULLIVAN,4.70,2.00,1,MORE,M. HEILBRONN,-,1.90,4,STAND IN MAIL,M. HEILBRONN,-,4.80,3,ROSDUE CITRUS,T. CHAPMAN,-,-,"2,451","1,479",477,234,"1,230",726,3,50,1-2,5.50,2-1,8.40,2-1-4,76.90,2-1-4-3,299.00
1,17:26,520,SKY RACING NOV,2,HARA'S STAR,A. SOMMERFIELD,14.50,3.70,7,TERROR TURTLE,R. ESSEX,-,1.10,6,SILVER SANDALS,S. LAWRANCE,-,-,3,AUGUSTA MISS,E. RAEBURN,-,-,"2,183",835,510,216,"1,235",654,8,-,2-7,10.50,2-7,32.40,2-7-6,70.90,2-7-6-3,263.10
2,17:49,431,WWW.IPSWICHGREYHOUNDS.COM NOV,1,SPRING CLEO,P. BYERS,3.00,1.04,6,TENDER TALK,M. HEILBRONN,-,2.20,5,TROUNCED,K. OLLERTON,-,14.90,4,MAD INVITE,J. BLOOMFIELD,-,-,"5,427","1,608",776,371,"1,822","1,085",20,-,1-6,14.60,1-6,37.80,1-6-5,464.50,"1-6-5-4
                                            Partial C/O","1682.10
                                            (338.78)"
3,18:06,630,DOVER & SONS MX 4/5,6,WAIKARIE BELL,K. KLEINHANS,-,2.90,2,FEDERAL ELLE,C. MUTTON,-,-,8,ZUDACTYL MONELLI,M. CAMPBELL,-,-,1,HOT EMBER,P. O'REILLY,-,-,"2,700",Aban.,311,188,566,"2,427",11,-,2-6,1.70,6-2,3.40,6-2-8,9.90,6-2-8-1,9.50
4,18:29,630,ADVENTURE TOURISM AUSTRALIA GR5,1,EIGHT GREEN CANS,J. HOSKING,3.70,1.20,2,ANNIKA,T. TZOUVELIS,-,1.70,3,MINI SOX,P. O'REILLY,-,1.40,4,HARD MARKER,P. FIELD,-,-,"4,182","2,711",632,463,"3,234","2,371",22,"1,549",1-2,7.60,1-2,20.90,1-2-3,69.30,1-2-3-4,301.40
5,18:45,431,WWW.IPSWICHGREYHOUNDS.COM MX 4/5,1,SPRING ROCK,P. BYERS,1.70,1.40,3,KEY WEST,K. SNOW,-,2.00,2,LANARK BLUE,J. HOSKING,-,1.00,6,RINGBARK REIGN,S. LAWRANCE,-,1.30,"2,702","1,254",659,359,"2,257","1,829",21,-,1-3,12.60,1-3,14.60,"1-3-2
                                            1-3-6","20.00
                                            33.90","1-3-2-6
                                            1-3-6-2","54.20
                                            79.40"
6,19:04,520,GREG STERNBERG VET SURGEON MX 4/5,3,MOLLY ANNE,D. JOHNSTONE,10.90,3.30,4,MISS IMPERIOUS,D. JOHNSTONE,-,2.40,6,CILLA PREVAILS,G. MITCHELL,-,1.90,8,BOY LLOYD,E. RAEBURN,-,-,"3,045","1,977","1,027",439,"2,899","1,842",18,-,3-4,9.70,3-4,26.80,3-4-6,203.80,3-4-6-8,852.00
7,19:23,520,TAB GR5 FN,6,FLYING JET,P. O'REILLY,4.30,1.60,7,SENORITA MAYWYN,R. ESSEX,-,2.40,5,WADDLING WITCH,J. HOSKING,-,1.10,8,MAYWYN ULYSSES,R. ESSEX,-,-,"8,329","4,327","2,261",833,"5,467","5,009",37,-,6-7,15.80,6-7,27.10,6-7-5,122.30,6-7-5-8,165.20
8,19:50,431,WWW.IPSWICHGREYHOUNDS.COM GR5,4,DARK ZORRO,P. O'REILLY,3.70,1.10,2,GO LOU GO,K. SNOW,-,2.80,5,FLYING HOUND,S. ANDREWS,-,3.50,3,ELITE YES SAM,L. MASSEY,-,-,"5,346","2,668","1,647",449,"4,750","2,995",99,-,2-4,9.90,4-2,10.60,4-2-5,173.00,4-2-5-3,718.00
9,20:06,288,OWNER OF YEAR 2007-BUTIBAM CONF MX 4/5,2,WILD FANTASY,C. MUTTON,3.60,1.90,4,SANTORINI MISS,T. BRETT,-,1.10,8,WILD LILLY,C. MUTTON,-,1.30,7,KID SUNRISE,K. OLLERTON,-,-,"5,219","1,724","1,504",687,"4,962","5,161",-,-,2-4,5.60,2-4,11.30,2-4-8,42.20,2-4-8-7,432.90
0,15:52,1720,DNR LOGISTICS PACE NR 61 TO 67 PACE,6,THE DUDE (NZ),RYAN DUFFY,9.10,2.00,3,MISS MCGONAGALL (EM1),CONNOR CLARKE,-,2.10,7,PRADASON,GREG SUGARS,-,1.40,5,RADIUS,DAVID BARBETTI,-,-,12.5K,"4,783","3,085","1,348","8,444","7,331","1,001",18.9K,3-6,26.00,6-3,76.80,6-3-7,278.20,6-3-7-5,2082.70
1,16:27,2240,TABCORP PARK MEAL DELIVERY NOW AVAILABLE PACE 4Y AND OLDER PACE,2,ITS BACK IN THE DAY (NZ),RHYS NICHOLSON,1.20,1.04,6,IM NO OUTLAW (NZ),GREG SUGARS,-,1.10,4,MACHS GOLD (NZ),RYAN DUFFY,-,2.00,9,SEIZE POWER,CHARLIE BORG,-,-,"9,462",11.9K,"2,737","1,707",10.4K,"9,199",643,-,2-6,3.50,2-6,3.10,2-6-4,7.40,2-6-4-9,62.30
2,16:55,1720,ALLIED EXPRESS PACE NR 60 TO 75 PACE,9,TWO TIMES BETTOR,GREG SUGARS,2.40,1.20,5,SINGLE TREE ROAD,MICHAEL STANLEY,-,1.40,3,LOOKING FABULOUS,RYAN DUFFY,-,1.30,4,MILLAH JOY,KYLIE SUGARS,-,-,"8,610","3,013","2,138","1,129","6,669","5,302",646,-,5-9,8.00,9-5,15.40,9-5-3,29.80,9-5-3-4,78.50
3,17:30,1720,WOODLANDS STUD TROT NR 65 TO 79,8,IMPERIAL WHIZ (NZ),GREG SUGARS,3.30,1.10,2,FLING ABOUT,FRED SPITERI,-,2.80,7,SCALLYWAG SAM (NZ),JODI QUINLAN,-,1.40,6,FEAR NOT,GLENN CONROY,-,-,11.3K,"3,999","2,620","1,618","7,990","7,783",582,-,2-8,26.30,8-2,41.00,8-2-7,71.20,8-2-7-6,342.40
4,18:03,1720,TALKING TROTS ON SENTRACK PACE NR 78 TO 89 PACE,8,BETTOR BE THE BOMB,RYAN DUFFY,9.40,2.40,10,JEAN LUC (NZ),LANCE JUSTICE,-,1.90,1,OFF THE RADAR,RICHIE CARUANA,-,1.90,4,EL HOMBRE,JODI QUINLAN,-,-,11.6K,"4,866","2,367","1,176","6,054","4,283",933,38.6K,8-10,20.70,8-10,31.60,8-10-1,224.00,8-10-1-4,1525.30
5,18:30,2240,ALABAR PACE NR 90 TO 120 PACE,6,EGODAN,GREG SUGARS,2.30,1.50,4,OUR STEP UP (NZ),JOHN CALDOW,-,2.00,8,KASBAH KID,RYAN DUFFY,-,-,1,VEE ROCK,DARBY MCGUIGAN,-,-,"5,096","2,218","2,199",515,"4,500","3,741",630,-,4-6,4.10,6-4,9.20,6-4-8,15.70,6-4-8-1,26.90
6,19:02,1720,TAB MULTIPLIER PACE NR 68 TO 77 PACE,9,FREDDY FUNK (NZ),GREG SUGARS,4.00,1.20,10,OUR SPORTSCASTER (NZ),OLIVIA WEIDENBACH,-,3.10,7,MESSERATI,JOHN CALDOW,-,1.60,3,THE GINGERBREADMAN,CRAIG DEMMLER,-,-,"8,920","3,224","2,348","1,164","5,884","4,070",833,-,9-10,19.80,9-10,20.90,9-10-7,70.40,9-10-7-3,532.60
7,19:37,2240,ALDEBARAN PARK TROT NR 80 TO 120,6,AUNTIE POPPY,GREG SUGARS,9.00,3.80,5,YMBRO WASTED,DARBY MCGUIGAN,-,8.40,2,I AM PEGASUS,JOHN CALDOW,-,-,7,SAVANNAH JAY JAY,CRAIG DEMMLER,-,-,"9,707","2,333","3,041","1,444","7,295","5,948",-,-,5-6,112.50,6-5,185.60,6-5-2,737.50,6-5-2-7,3138.60
0,15:40,1609,TAKEAWAYS AT MENANGLE COUNTRY CLUB LADYSHIP PACE NO NR PACE,6,FAME ASSURED,CAMERON HART,6.40,1.90,8,MOLLY KELLY,LUKE MCCARTHY,-,2.20,10,HOWS THE MEMORY,TODD MCCARTHY,-,1.60,7,ROCK N ROLL CHAPEL (NZ),ANTHONY BUTT,-,-,11.5K,"4,450","2,764","3,592",14K,"4,274",691,"3,130",6-8,15.50,6-8,37.30,6-8-10,151.00,6-8-10-7,351.60
1,16:15,2300,CORDINA FARMS FACTORY OUTLET PACE NO NR PACE,11,MAKOA,CAMERON HART,9.20,2.20,3,LOMBO HEAVEN,TODD MCCARTHY,-,2.20,10,PUMP THE BRAKES,SEAN GRAYLING,-,3.60,2,CULTURE KING,LUKE MCCARTHY,-,-,10.3K,"3,900","2,109","1,140","6,100","5,075",437,-,3-11,41.20,11-3,54.60,11-3-10,613.00,11-3-10-2,2766.60
2,16:47,1609,WOODLANDS STUD WEANLINGS FOR SALE PACE NO NR PACE,6,REPLACED EYE,TODD MCCARTHY,2.90,1.30,8,VAN MARA (NZ),ROBERT MORRIS,-,5.80,9,NED PEPPER,GAVIN FITZPATRICK,-,1.90,1,MATAI VALOUR (NZ) (EM1),GLENN MCELHINNEY,-,-,11K,"3,704","2,315","1,291","6,090","5,418",349,-,6-8,52.50,6-8,45.90,6-8-9,371.70,6-8-9-1,2271.30
3,17:18,1609,VODKA CRUISER LADYSHIP PACE NO NR PACE,11,HAVTIME (NZ),ROBERT MORRIS,1.30,1.10,9,BETTOR ROBYN,LEONARD CAIN,-,4.10,10,MAKE MINE HEAVEN,BRAD HEWITT,-,7.80,5,LOVE MY SISTER,LUKE MCCARTHY,-,-,"7,954","6,767","1,926",995,"4,753","4,497",215,-,9-11,10.80,11-9,11.90,11-9-10,175.30,11-9-10-5,868.90
4,17:48,1609,AINSWORTH A-STAR GOLDEN EASTER EGG 3Y NO NR,5,OUR ANTONIO ROSE,JASON GRIMSON,16.30,2.60,7,VINCENZINA,ROSS ADAMS,-,1.30,8,DR SUSAN (NZ),ANTHONY BUTT,-,1.04,9,TOTAL DIVA (NZ),BLAKE FITZPATRICK,-,-,"6,950","5,407","1,679","1,217","7,167","5,543",347,"9,615",5-7,53.50,5-7,85.80,5-7-8,200.60,5-7-8-9,911.70
5,18:18,1609,GARRARDS HORSE & HOUND PACE NO NR PACE,10,CASH N FLOW (NZ),LUKE MCCARTHY,1.90,1.10,4,CRUZ (NZ),TODD MCCARTHY,-,1.40,11,MY FIELD MARSHAL (NZ),ANTHONY BUTT,-,1.60,1,LITTLE RASCAL (NZ) (EM1),JIM DOUGLASS,-,-,"6,921","3,722","1,328","1,254","4,469","3,839",398,-,4-10,4.60,10-4,8.30,10-4-11,20.70,10-4-11-1,129.90
6,18:48,1609,MCLAREN REAL ESTATE CARE TO PREPARE TROTTERS MOBILE NO NR,10,DROP THE HAMMER,DARREN HANCOCK,3.40,1.50,9,KOWHAI MONARCH (NZ),TODD MCCARTHY,-,3.10,5,HOTJANE BLING,LUKE MCCARTHY,-,1.50,2,EMPIRE BAY,DAVID MORRIS,-,-,10.5K,"4,494","2,073","1,140","6,120","3,423",663,-,9-10,16.70,10-9,35.80,10-9-5,209.50,10-9-5-2,974.30
7,19:18,1609,MULTIQUIP QUARRIES PACE NO NR PACE,5,SMOKIN BY (NZ),TODD MCCARTHY,3.80,1.40,7,OUR WALL STREET WOLF (NZ),LEONARD CAIN,-,2.10,4,SAPPHIRE SWAYZE,CAMERON HART,-,3.10,10,NO APACHEMEE (NZ),JACK TRAINOR,-,-,10.2K,"4,553","2,186","1,241","6,493","4,475",-,-,5-7,14.60,5-7,23.10,5-7-4,159.90,5-7-4-10,1765.00
0,10:26,1050,TERRY HOWE PRINTING HANDICAP 2Y BM62 HCP,5,THERESABEARINTHERE,LACHLAN NEINDORF (A2.0),3.60,1.50,2,EXTRA TIME,JASON HOLDER,-,1.80,6,VANCOUVER VELVET,TEAGAN VOORHAM (A3.0),-,7.10,13,SHE'S ALL SPICE,RYAN HURDLE,-,-,27.4K,12.6K,10.3K,"3,240",17.2K,"9,025","2,768",-,2-5,7.70,5-2,13.50,5-2-6,269.10,5-2-6-13,9137.90
1,11:01,2500,BLAZE AID SA HANDICAP BM78 HCP,2,FRANKED (GB),TODD PANNELL,8.00,2.30,8,HASTA LA BULLET,EMILY FINNEGAN,-,2.10,1,TURF MAN,JASON HOLDER,-,2.00,13,SEARAVEN,JUSTIN POTTER,-,-,26.3K,12.4K,"9,204","3,157",17.3K,12.1K,"1,430",27.2K,2-8,32.60,2-8,93.90,2-8-1,420.10,2-8-1-13,10926.10
2,11:36,1600,TAB HANDICAP BM86 HCP,8,ROSELLI STING,JAKE TOEROEK,8.20,2.10,9,FRANCE'S BOY,KAYLA CROWTHER (A1.5),-,2.40,5,HANDSOME RETURN (NZ),TODD PANNELL,-,2.70,2,EPERDUMENT,GEORGINA CARTWRIGHT (A2.0),-,-,34.6K,15.6K,14.2K,"4,706",22.9K,15.9K,"3,205",-,8-9,26.70,8-9,60.60,8-9-5,398.90,8-9-5-2,3279.00
3,12:11,1600,AAMI HANDICAP BM60 HCP,16,LOVE FROM LUCY,SAIRYN FAWKE,91.40,20.30,4,SKILLFUL STEPS,CAITLIN JONES (A1.5),-,3.00,8,LA RICHESSE,GEORGINA CARTWRIGHT (A2.0),-,2.60,17,ALWAYS THE KING (EM1),RYAN HURDLE,-,-,43.2K,21K,17.7K,"4,482",32.1K,17.2K,"3,425",-,4-16,447.50,16-4,1545.70,16-4-8,29083.20,"16-4-8-17
                                            Partial C/O","26623.70
                                            (12385.99)"
4,12:51,1050,HOLDFAST INSURANCE HANDICAP (HEAT 9 SA SPRINT SERIES) BM78 HCP HEAT,4,MUM'S MY HERO,TEAGAN VOORHAM (A3.0),12.50,3.30,9,SYMPHONETTE,KAYLA CROWTHER (A1.5),-,1.90,7,BAYOU,LACHLAN NEINDORF (A2.0),-,2.20,8,STAR HILLS,EMILY FINNEGAN,-,-,66K,26.4K,20.7K,"5,347",35.8K,98.4K,"4,071",-,4-9,27.30,4-9,70.20,4-9-7,410.70,4-9-7-8,8931.80
5,13:31,1100,FURPHY R N IRWIN STAKES GROUP 3 SWFA,1,GYTRASH,JASON HOLDER,2.10,1.04,7,SUNLIGHT,BAREND VORSTER,-,1.20,2,HOME OF THE BRAVE (IRE),DOM TOURNEUR,-,3.00,3,VIRIDINE,PAUL GATT,-,-,74K,20.3K,20.4K,"6,515",42.8K,41.4K,"4,985",149K,1-7,1.70,1-7,3.40,1-7-2,23.40,1-7-2-3,91.60
6,14:11,1100,WINNING EDGE PRESENTATIONS REDELVA STAKES 3Y SW+P,6,GARNER,JASON HOLDER,5.50,1.80,7,ROCCABASCERANA,TODD PANNELL,-,1.80,11,SIZZLEFLY,KAYLA CROWTHER (A),-,1.60,10,XILONG,BAREND VORSTER,-,-,74.3K,30.1K,22.5K,"6,140",40K,25.7K,"5,861",-,6-7,11.60,6-7,23.70,6-7-11,90.90,6-7-11-10,193.50
7,14:51,1800,SCHWEPPERVESCENCE STAKES (REGISTERED AS AURARIA STAKES) GROUP 3 3Y FILLIES SW+P,15,SILENT SOVEREIGN,BAREND VORSTER,11.80,3.50,8,SELICA (NZ),KAYLA CROWTHER (A),-,3.30,17,WALKING FLYING (NZ) (EM1),LACHLAN NEINDORF (A),-,7.30,5,WINGS OF PASTRAMI,SAIRYN FAWKE,-,-,77.1K,40.5K,26.1K,"7,660",49.9K,25.1K,"8,315",-,8-15,70.00,15-8,129.30,15-8-17,3174.90,"15-8-17-5
                                            Partial C/O","38939.70
                                            (4402.42)"
8,15:30,1200,ADELAIDE FESTIVAL OF RACING 2-16 MAY HANDICAP (HEAT 10 AUTUM BM78 HCP HEAT,10,ONE MORE JACK,JUSTIN POTTER,5.00,1.90,12,AWAKE IN GRINZING (NZ),RYAN HURDLE,-,11.90,2,STREET LIFE,CAITLIN JONES (A1.5),-,3.90,4,AIGUILETTE,SOPHIE LOGAN (A3.0),-,-,81.8K,34.3K,28.8K,"8,505",57.6K,62.6K,-,-,10-12,220.70,10-12,234.60,10-12-2,4112.00,10-12-2-4,60640.90
0,09:55,1200,TAB HIGHWAY HANDICAP 3UP CL3 HCP,14,FENDER,JASON COLLETT,12.00,3.60,6,TORO TORO,JAMES MCDONALD,-,2.20,10,HELLENISM,TIM CLARK,-,2.10,5,JAILBREAK,NASH RAWILLER,-,-,56.3K,30K,30.2K,"6,359",43K,30.3K,"9,908",-,6-14,27.00,14-6,77.90,14-6-10,254.90,14-6-10-5,1159.60
1,10:35,1200,CATANACH'S SPRINT 3UP BM88 HCP,1,SNITZ,NASH RAWILLER,11.00,3.40,15,JEN RULES (EM1),ROBBIE DOLAN (A1.5),-,4.30,6,OUTRAGEOUS,TOMMY BERRY,-,3.20,12,GROUNDSWELL,TOM MARQUAND,-,-,63K,41K,34.9K,"7,744",47.9K,27.5K,"6,730",170K,1-15,92.00,1-15,179.00,1-15-6,1346.40,1-15-6-12,11265.00
2,11:10,1400,MOSTYN COPPER J H B CARR STAKES 3Y FILLIES SW+P GROUP 3,2,RUBISAKI,NASH RAWILLER,1.80,1.10,6,SUBPOENAED (NZ),TOMMY BERRY,-,2.40,11,ST COVET'S SPIRIT,JASON COLLETT,-,5.00,4,AKARI,TIM CLARK,-,-,48.6K,28.9K,29.7K,12.2K,55K,58.3K,11.3K,-,2-6,9.10,2-6,14.90,2-6-11,174.00,2-6-11-4,909.80
3,11:45,2000,CACTUS IMAGING FRANK PACKER PLATE 3Y SW GROUP 3,12,KINANE (NZ),JAMES MCDONALD,6.80,2.00,5,BOTTEGA,BRENTON AVDULLA,-,2.60,3,ENTENTE,TIM CLARK,-,2.20,6,CHUCK A LUCK (NZ),ADAM HYERONIMUS,-,-,77.5K,47.1K,39.2K,"8,248",59.1K,42.5K,"8,627",-,5-12,27.80,12-5,62.50,12-5-3,288.70,12-5-3-6,1329.50
